Org|OrgSector|RverMonthYear|RverReviewer|RverPosition|RverLoc|RverRecom|RvReviewAbout|RvScore|RvComment
SAP SE|IT|May 2019|5|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei SAP Deutschland AG & Co.KG in Hallbergmoos gearbeitet.|Empfohlen|Gleichberechtigung|5|Equal Pay als erster Schritt ist schon mal umgesetzt - weiter geht's. So etwas kann nicht 100% perfekt sein. Internationales Team aus allen Nationen und Kulturen fÃ¶rdert unseren Anspruch - vielen wird man sich erst bewusst im Vergleich mit anderen Kulturen.
SAP SE|IT|May 2019|5|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei SAP Deutschland AG & Co.KG in Hallbergmoos gearbeitet.|Empfohlen|Umwelt-/Sozialbewusstsein|5|Mit unseren Programmen retten wir NashÃ¶rner in Afrika, sozial benachteiligte Personen in der Nachbarschaft um Beispiele zu nennen. Soziales Engagement wird honoriert!
SAP SE|IT|May 2019|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei SAP SE in Walldorf gearbeitet.|Empfohlen|Overall|4.2|Toller Arbeitgeber fÃ¼r Jung und Alt
SAP SE|IT|May 2019|8|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei SAP in Walldorf gearbeitet.|Empfohlen|Gleichberechtigung|5|"man hÃ¶rt hier eher Stimmen das MÃ¤nner benachteiligt (im Sinne von ""nicht so sehr gefÃ¶rdert wie die Frauen"" ) werden, als umgekehrt"
SAP SE|IT|May 2019|8|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei SAP in Walldorf gearbeitet.|Empfohlen|Gleichberechtigung|5|"man hÃ¶rt hier eher Stimmen das MÃ¤nner benachteiligt (im Sinne von ""nicht so sehr gefÃ¶rdert wie die Frauen"" ) werden, als umgekehrt"
SAP SE|IT|May 2019|9|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich PR / Kommunikation bei SAP SE in Walldorf gearbeitet.|Empfohlen|Gleichberechtigung|4|In den letzten Jahren hat sich hier schon vieles verbessert. Zumindest das Bewusstsein ist gestiegen, dass Gleichberechrigung und Vielfalt wichtig sind.
SAP SE|IT|May 2019|9|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich PR / Kommunikation bei SAP SE in Walldorf gearbeitet.|Empfohlen|Gleichberechtigung|4|In den letzten Jahren hat sich hier schon vieles verbessert. Zumindest das Bewusstsein ist gestiegen, dass Gleichberechrigung und Vielfalt wichtig sind.
SAP SE|IT|May 2019|9|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich PR / Kommunikation bei SAP SE in Walldorf gearbeitet.|Empfohlen|Umgang mit Ã¤lteren Kollegen|5|Nach einer Phase der Fokussierung auf â€šMillennialsâ€˜ scheint sich doch das Bewusstsein durchzusetzen, dass die Erfahrung der Ã¤lteren Mitarbeiter/-innen genauso wertvoll ist wie neue AnsÃ¤tze und Ideenvon jungen Kollegen/-innen.
SAP SE|IT|May 2019|9|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich PR / Kommunikation bei SAP SE in Walldorf gearbeitet.|Empfohlen|Work-Life-Balance|4|Da sich viele Mitarbeiter sehr hÃ¤ufig mit dem Unternehmen identifizieren und sich stark bei ihrer Arbeit engagieren, bleibt leider weniger Zeit fÃ¼r Familie und Freunde.
SAP SE|IT|May 2019|2|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Administration / Verwaltung bei SAP SE in Dresden gearbeitet.|Empfohlen|Gleichberechtigung|5|Frauen bekommen gleiche Aufgaben
SAP SE|IT|May 2019|5|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei SAP in Walldorf gearbeitet.|Empfohlen|Gleichberechtigung|5|Die vielen Diversity-Programme unterstreichen, wie wichtig der SAP z.B. das Thema Frauen und/oder Teilzeit sind (damit sind auch die Herren gemeint, die ein Jahr Teilzeit nehmen und von der SAP absolut unterstÃ¼tzt werden), so aber auch fÃ¼r Pflege von kranken Menschen im familiÃ¤ren Umfeld.
SAP SE|IT|May 2019|5|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei SAP in Walldorf gearbeitet.|Empfohlen|Gleichberechtigung|5|Die vielen Diversity-Programme unterstreichen, wie wichtig der SAP z.B. das Thema Frauen und/oder Teilzeit sind (damit sind auch die Herren gemeint, die ein Jahr Teilzeit nehmen und von der SAP absolut unterstÃ¼tzt werden), so aber auch fÃ¼r Pflege von kranken Menschen im familiÃ¤ren Umfeld.
SAP SE|IT|May 2019|6|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Forschung / Entwicklung bei SAP SE in Walldorf gearbeitet.|Empfohlen|ArbeitsatmosphÃ¤re|4|Sehr offene ArbeitsatmosphÃ¤re mit der Kultur Tell it Iike it is. Build bridges, not silos. Embrace differences. Stay curios. Keep the promise.
SAP SE|IT|May 2019|1|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei SAP Deutschland in Walldorf gearbeitet.|Empfohlen|Gleichberechtigung|5|Auf jeden Fall
SAP SE|IT|May 2019|4|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Personal / Aus- und Weiterbildung bei SAP SE, Walldorf in Hamburg gearbeitet.|Empfohlen|Gleichberechtigung|5|Diversity und Gleichberechtigung werden bei SAP groÃŸgeschrieben
SAP SE|IT|May 2019|4|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Personal / Aus- und Weiterbildung bei SAP SE, Walldorf in Hamburg gearbeitet.|Empfohlen|Gleichberechtigung|5|Diversity und Gleichberechtigung werden bei SAP groÃŸgeschrieben
SAP SE|IT|May 2019|4|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Personal / Aus- und Weiterbildung bei SAP SE, Walldorf in Hamburg gearbeitet.|Empfohlen|Umgang mit Ã¤lteren Kollegen|5|Generation @ SAP sorgt fÃ¼r die Zukunft der Ã¤lteren Menschen. Inclusion ist Bestandteil der tÃ¤glichen Praxis. SAP Health rundet das Angebot ab.
SAP SE|IT|May 2019|4|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Personal / Aus- und Weiterbildung bei SAP SE, Walldorf in Hamburg gearbeitet.|Empfohlen|Work-Life-Balance|5|Mindfulness ist bei SAP ein Bestandteil der Kultur
SAP SE|IT|May 2019|6|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei SAP in Walldorf gearbeitet.|Empfohlen|Overall|4.3|Beruf und Familie lassen sich bei der SAP SE hervorragend unter einen Hut bringen
SAP SE|IT|May 2019|7|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei SAP Deutschland SE & Co.KG in Walldorf/Baden gearbeitet.|Empfohlen|Gleichberechtigung|4|LGBT - Gruppe, Womens Network, etc. ob Frauen und MÃ¤nner mit gleicher Leistung auch wirklich Ã¼berall gleich bezahlt werden, da habe ich meine Zweifel. Ich denke, in meiner Abteilung geht es gerecht zu .
SAP SE|IT|May 2019|7|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei SAP Deutschland SE & Co.KG in Walldorf/Baden gearbeitet.|Empfohlen|Gleichberechtigung|4|LGBT - Gruppe, Womens Network, etc. ob Frauen und MÃ¤nner mit gleicher Leistung auch wirklich Ã¼berall gleich bezahlt werden, da habe ich meine Zweifel. Ich denke, in meiner Abteilung geht es gerecht zu .
SAP SE|IT|May 2019|7|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei SAP Deutschland SE & Co.KG in Walldorf/Baden gearbeitet.|Empfohlen|Umgang mit Ã¤lteren Kollegen|4|Das wird sich noch herausstellen, wenn ich Ã¼ber 50 bin. Aktuell werden wieder Vorruhestandsprogramme angeboten. Man hat durchaus die BefÃ¼rchtung, mit Ã¼ber 40 zum alten Eisen zu gehÃ¶ren, aber die Jungen respektieren die grÃ¶ÃŸere Erfahrung
SAP SE|IT|May 2019|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei SAP Deutschland SE & Co.KG in Hamburg gearbeitet.|Empfohlen|Gleichberechtigung|4|Als Frau auÃŸerhalb des Stammsitzes wird man doppelt ungleich behandelt. Es hat sich in den letzten Jahren verbessert.
SAP SE|IT|May 2019|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei SAP Deutschland SE & Co.KG in Hamburg gearbeitet.|Empfohlen|Gleichberechtigung|4|Als Frau auÃŸerhalb des Stammsitzes wird man doppelt ungleich behandelt. Es hat sich in den letzten Jahren verbessert.
SAP SE|IT|April 2019|8|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei SAP Deutschland in Walldorf gearbeitet.|Empfohlen|Gleichberechtigung|5|Extrem hoch
Wirecard AG|Finanz|April 2020|1|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei Wirecard in MÃ¼nchen gearbeitet.|Empfohlen|Corona1|NA|Es gibt so viele MÃ¶glichkeiten sich auszutauschen und tolle Leute kennen zu lernen. Es gibt diverse Networking Events (jetzt auch online), Yoga, Sprachkurse.. Vielen Dank dafÃ¼r!
Wirecard AG|Finanz|April 2020|4|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei Wirecard Technologies GmbH in Aschheim gearbeitet.|Empfohlen|Corona1|NA|Home office MÃ¶glichkeit ist top
Wirecard AG|Finanz|April 2020|4|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei Wirecard Technologies GmbH in Aschheim gearbeitet.|Empfohlen|Corona3|NA|Bessere Kommunikation und schnellere Reaktion
Wirecard AG|Finanz|April 2020|5|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Produktion bei Wirecard AG in Grasbrunn (umgezogen) gearbeitet.|Empfohlen|Corona3|NA|Home office works perfect
Wirecard AG|Finanz|April 2020|6|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Forschung / Entwicklung bei Wirecard Technologies GmbH in Aschheim gearbeitet.|Empfohlen|Kollegenzusammenhalt|5|Once you entered the WD family, youre are full memeber, no matter if you are there for a day or a decade.
Wirecard AG|Finanz|April 2020|6|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Forschung / Entwicklung bei Wirecard Technologies GmbH in Aschheim gearbeitet.|Empfohlen|Corona1|NA|For the almost seamless transition from office to HO- within a week everyone was set up for the HO like a pro.
Wirecard AG|Finanz|April 2020|7|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei Wirecard AG in Grasbrunn (umgezogen) gearbeitet.|Empfohlen|ArbeitsatmosphÃ¤re|5|"Sehr angenehme, moderne, dynamische AtmosphÃ¤re. Ã„hnlich einem ""erwachsenen"" Startup."
Wirecard AG|Finanz|March 2020|1|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Wirecard AG in Grasbrunn (umgezogen) gearbeitet.|Nicht empfohlen|Gleichberechtigung|2|Sehr schwer zu bewerten. In den Teams auf gleicher Ebene sehr gut. Allerdings wie schon oben erwÃ¤hnt stark abhÃ¤ngig vom Kulturkreis. Da muss Wirecard unbedingt seine Hausaufgaben machen. Es gibt Principals oder EVP's mit denen kann und darf jeder sprechen. Dann gibt es andere, die reagieren nur auf Input von oben. Das ist bei Wirecard zum GlÃ¼ck keinallgemeingÃ¼ltiger Standart. Aber in meiner Zeit dort hat sich das Problem verschÃ¤rft.
Wirecard AG|Finanz|March 2020|2|Werkstudent/in|Hat zum Zeitpunkt der Bewertung bei Wirecard AG in Aschheim gearbeitet.|Empfohlen|ArbeitsatmosphÃ¤re|5|Angenehmes Betriebsklima, junges Team.
Wirecard AG|Finanz|March 2020|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei Wirecard in MÃ¼nchen gearbeitet.|Empfohlen|Overall|4.4|Junges DAX-Unternehmen mit Start-Up Flair
Wirecard AG|Finanz|February 2020|6|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei Wirecard GmbH in Aschheim gearbeitet.|Empfohlen|Gleichberechtigung|2|Kann ich aktuell noch nicht viel zu sagen...
Wirecard AG|Finanz|December 2019|10|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei Wirecard in Aschheim gearbeitet.|Nicht empfohlen|Gleichberechtigung|1|Dazu sage ich aus Compliance GrÃ¼nden lieber nichts. Nur soviel: Ein Betriebsrat wÃ¼rde hier vieles in die Hand nehmen und hÃ¤tte schon einigen Kolleginnen und Kollegen geholfen!!!!!
Wirecard AG|Finanz|December 2019|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Wirecard AG in Aschheim gearbeitet.|Nicht empfohlen|ArbeitsatmosphÃ¤re|3|"Vorab: Ich halte mich strikt nach den Vorgaben die Kununu fÃ¼r die jeweiligen Bewertungsfenster vorgeben um euch den bestmÃ¶glichsten Eindruck zu vermitteln. Loben die Vorgesetzten: Kam bei uns im Team nicht vor. Es gibt aber Teams die haben regelmÃ¤ssig GesprÃ¤che und da wird durchaus gelobt. Fairness und von Vertrauen geprÃ¤gtes Betriebsklima: Absolut nicht. Das gilt meiner Erfahrung nach auch Betriebsweit. Ersetze fair durch politische Entscheidungen. Vertrauen, offene Kommunikation und Transparenz werden zwar in etwa jedem dritten Meeting als etwas sehr wichtiges angesprochen und das man sich da verbessern will, aber am nÃ¤chsten Tag ist das alles schon wieder Schnee von gestern. Mir fallen da etliche Situationen ein in denen hinter Teams, Mitarbeitern und Kollegen entschieden und ""gesprochen"" wurde. FÃ¼r mich absolut kein gutes Betriebsklima. Es werden allerdings konstant Schulungen angeboten um die Situation zu verbessern. Es bringt aber nichts, wenn da Leute nur hingehen um damit bei den nÃ¤chst hÃ¶heren Vorgesetzten zu glÃ¤nzen, das gelernte aber nicht leben und umsetzen."
Wirecard AG|Finanz|December 2019|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Wirecard AG in Aschheim gearbeitet.|Nicht empfohlen|Kollegenzusammenhalt|3|Ich persÃ¶nlich habe das GefÃ¼hl, dass die Arbeitssituation so schlecht ist, dass das unheimlich zusammenschweisst. Jeder ist sich Ã¼ber die Situation bewusst und man versucht gemeinsam das beste draus zu machen. Es gibt aber auch Kollegen denen merkt man an, dass sie innerlich schon lange gekÃ¼ndigt haben und haben entsprechend auch wenig Interesse sich einzubringen.
Wirecard AG|Finanz|December 2019|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Wirecard AG in Aschheim gearbeitet.|Nicht empfohlen|Gleichberechtigung|5|Es gibt weibliche Teamleiter und auch eine Frau im Vorstand. Auch in den Teams gibt es kein Unterschied zwischen Mann und Frau.
Wirecard AG|Finanz|December 2019|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Wirecard AG in Aschheim gearbeitet.|Nicht empfohlen|Gleichberechtigung|5|Es gibt weibliche Teamleiter und auch eine Frau im Vorstand. Auch in den Teams gibt es kein Unterschied zwischen Mann und Frau.
Wirecard AG|Finanz|December 2019|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Wirecard AG in Aschheim gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|2|Alte Kollegen: Nie welche gesehen, es sei denn, die halten sich sehr jung. Durschnitt wÃ¼rde ich auf Mitte 30 schÃ¤tzen. Kollegen die langjÃ¤hrig da sind: Wenn sie sich nichts grobes leisten, hat man gute Chancen aufzusteigen.
Wirecard AG|Finanz|December 2019|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Wirecard AG in Aschheim gearbeitet.|Nicht empfohlen|Umwelt-/Sozialbewusstsein|2|Sozialbewusstsein: Keine Menschen mit Behinderung gesehen und auch sonst nichts von Projekten in die Richtung gehÃ¶rt. Kann aber sein, dass es da was gibt. Immerhin hilft man bei KitaplÃ¤tzen -aber das ist ja auch fÃ¼r Wirecard zum Vorteil. Umweltbewusstsein: MÃ¼ll wird nicht getrennt, Solaranlagen habe ich nicht gesehen und die Mitarbeiterflotte ist alles andere als Umweltbewusst.
Wirecard AG|Finanz|December 2019|4|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Wirecard AG in Grasbrunn (umgezogen) gearbeitet.|Nicht empfohlen|Gleichberechtigung|4|Wenn es um Gleichberechtigung zwischen Mann und Frau - hervorragend. Zwischen LeitungskrÃ¤fte und Arbeiter - nicht sehr gut.
Wirecard AG|Finanz|December 2019|4|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Wirecard AG in Grasbrunn (umgezogen) gearbeitet.|Nicht empfohlen|Gleichberechtigung|4|Wenn es um Gleichberechtigung zwischen Mann und Frau - hervorragend. Zwischen LeitungskrÃ¤fte und Arbeiter - nicht sehr gut.
Wirecard AG|Finanz|November 2019|5|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich Finanzen / Controlling bei Wirecard in Aschheim gearbeitet.|Nicht empfohlen|Gleichberechtigung|2|keine Negativen Erfahrungen gemacht
Wirecard AG|Finanz|November 2019|5|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich Finanzen / Controlling bei Wirecard in Aschheim gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|1|Nicht vorhanden, junges Publikum
Wirecard AG|Finanz|November 2019|6|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich Finanzen / Controlling bei Wirecard in Aschheim gearbeitet.|Empfohlen|Gleichberechtigung|3|"Siehe ""von Nerds zu Nerds..."" bitte bitte bitte arbeitet daran."
Wirecard AG|Finanz|October 2019|8|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich IT bei Wirecard in Aschheim gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|1|not interested in keeping or paying well to experienced people
Wirecard AG|Finanz|September 2019|9|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich Finanzen / Controlling bei Wirecard in Aschheim gearbeitet.|Empfohlen|Gleichberechtigung|5|Alt, jung, groÃŸ klein, internationale Mitarbeiter, mit Behinderung, ohne Behinderung.....
Wirecard AG|Finanz|September 2019|9|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich Finanzen / Controlling bei Wirecard in Aschheim gearbeitet.|Empfohlen|Gleichberechtigung|5|Alt, jung, groÃŸ klein, internationale Mitarbeiter, mit Behinderung, ohne Behinderung.....
Wirecard AG|Finanz|September 2019|10|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich Finanzen / Controlling bei Wirecard in MÃ¼nchen gearbeitet.|Nicht empfohlen|Gleichberechtigung|1|manchmal ist es besser man verzichtet auf seine Meinungsfreiheit.
Wirecard AG|Finanz|July 2019|7|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Wirecard in Aschheim gearbeitet.|Nicht empfohlen|Kollegenzusammenhalt|2|Es fÃ¤llt auf, dass sehr viele Mitarbeiter aus fremden LÃ¤ndern fÃ¼r den Job nach MÃ¼nchen gezogen sind. Diese Mitarbeiter befinden sich in einem sehr abhÃ¤ngigen ArbeitsverhÃ¤ltnis, da sie Verantwortung fÃ¼r Ihre Familien haben und sich aufgrund der Sprachschwierigkeiten schwer tun einen neuen Job zu finden. HÃ¤ufig kennen sie das deutsche Arbeitsrecht nicht. Diese Mitarbeiter lassen sich automatisch eine schlechtere Behandlung/ Arbeitsklima gefallen. Viele Kollegen trauen sich nicht ihre wahre Meinung zu Ã¤uÃŸern.
Wirecard AG|Finanz|July 2019|7|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Wirecard in Aschheim gearbeitet.|Nicht empfohlen|Gleichberechtigung|1|Frauen bekommen deutlich zu spÃ¼ren, dass die Arbeit von MÃ¤nnern in den gleichen Positionen als wertvoller/ besser eingestuft wird. Man bedenke, dass viele Mitarbeiter aus LÃ¤ndern stammen, in welchen sich die Mann/Frau Rolle stark zu Deutschland unterscheidet. Dieses Thema ist allerdings Tabu und es ist nicht gewollt diesen Umstand anzusprechen
Wirecard AG|Finanz|July 2019|7|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Wirecard in Aschheim gearbeitet.|Nicht empfohlen|Gleichberechtigung|1|Frauen bekommen deutlich zu spÃ¼ren, dass die Arbeit von MÃ¤nnern in den gleichen Positionen als wertvoller/ besser eingestuft wird. Man bedenke, dass viele Mitarbeiter aus LÃ¤ndern stammen, in welchen sich die Mann/Frau Rolle stark zu Deutschland unterscheidet. Dieses Thema ist allerdings Tabu und es ist nicht gewollt diesen Umstand anzusprechen
Wirecard AG|Finanz|July 2019|7|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Wirecard in Aschheim gearbeitet.|Nicht empfohlen|Work-Life-Balance|1|Hoher Arbeitsdruck, keine Zeiterfassung, Freitags bis 17/18 Uhr. Wer frÃ¼her geht, wird als faul angesehen.
Wirecard AG|Finanz|June 2019|2|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Wirecard in Aschheim gearbeitet.|Empfohlen|Gleichberechtigung|5|100%
Wirecard AG|Finanz|June 2019|5|Ex-Angestellte/r oder Arbeiter/in|Hat bei Wirecard in Aschheim gearbeitet.|Nicht empfohlen|Gleichberechtigung|5|Hier habe ich nichts negatives erfahren. Da es sich um ein internationales Unternehmen handelt, arbeiten hier viele Nationen reibungslos zusammen.
